ID,Name,JoinDate,Score,Balance,Active,Dept,Rating,Dependents,Salary,Bonus,Contract
2314,Name_2314,2020-07-26,267.0,24187.53646598715,True,,2.7896163654233206,1,143955,8853.883622802263,Permanent
2315,Name_2315,2020-04-15,916.0,48593.51514399873,True,Engineering,0.5749976332991197,2,91657,6534.547447985158,Contract
2316,Name_2316,2020-06-06,297.0,,False,Sales,0.13497995877600977,4,71742,5321.716191868951,Contract
2317,Name_2317,2020-04-30,316.0,19207.082317293803,False,HR,3.3981767697041674,1,67409,3271.288101687645,Intern
2318,Name_2318,2020-02-24,569.0,10556.481357668563,False,HR,3.409248059360819,3,35780,,Contract
2319,Name_2319,2020-01-12,508.0,6601.832591837136,False,Sales,3.00329022498181,0,109830,5795.112451739956,Contract
2320,Name_2320,2020-05-24,949.0,37274.93474704311,False,Sales,4.296114019508986,4,133944,5013.946269337429,Permanent
2321,Name_2321,2020-05-15,545.0,38731.49296637431,False,Engineering,0.4043821989673918,0,36183,2760.027724141959,Contract
2322,Name_2322,2020-01-03,774.0,48481.63521164699,False,,0.5263013084937967,3,103469,1840.481277955328,Intern
2323,Name_2323,2020-05-23,364.0,38897.49233436279,False,Sales,4.322677189897236,0,89417,8180.095152105273,Intern
2324,Name_2324,2020-01-30,,12924.272207646336,False,Finance,2.5163835994313155,1,112410,6877.469005447302,Permanent
2325,Name_2325,2020-08-24,270.0,2965.712336137257,True,Sales,1.365264044191186,0,50373,9932.930238643077,Contract
2326,Name_2326,2020-10-05,960.0,49286.43183411335,False,Sales,,1,82620,5158.001059917308,Permanent
2327,Name_2327,2020-12-13,473.0,17682.08408163668,False,Finance,4.47201861302201,2,80200,9943.87925171691,Permanent
2328,Name_2328,2020-04-24,738.0,16286.605579188617,True,Engineering,3.448016431014811,4,46582,4608.265360582843,Intern
2329,Name_2329,2020-04-13,536.0,45391.805277719744,True,Engineering,3.959662983392245,0,136866,5349.567801149207,Permanent
2330,Name_2330,2020-04-27,233.0,29669.89502870432,False,Sales,1.4124862009759624,1,107914,2091.070412774273,Permanent
2331,Name_2331,2020-01-05,58.0,11528.687518607594,True,,1.4438767970527122,3,104126,1495.0911128005584,Intern
2332,Name_2332,2020-12-25,250.0,44565.71589309574,True,HR,4.320619401773162,3,112379,9402.194946668622,Permanent
2333,Name_2333,2020-09-04,846.0,49674.68189768242,False,Finance,3.074314243276077,1,147292,9812.1568904206,Permanent
2334,Name_2334,2020-12-29,85.0,5247.249496390706,False,,1.1708137583686824,4,60944,5475.5969987442995,Contract
2335,Name_2335,2020-11-16,,43250.32978682187,True,Sales,,2,118852,2722.5394855862837,Contract
2336,Name_2336,2020-04-30,389.0,20135.269186535304,False,HR,3.4293023573612462,2,126344,9514.028189491355,Contract
2337,Name_2337,2020-10-12,179.0,26679.549878828515,True,HR,1.09274540625394,4,53847,7967.479166160727,Contract
2338,Name_2338,2020-05-28,718.0,45825.98281248406,False,Engineering,3.27453204103868,0,106974,1798.0836637157493,Intern
2339,Name_2339,2020-03-24,855.0,,False,Finance,0.2107242490888389,1,84613,2983.4067191911818,Intern
2340,Name_2340,2020-08-18,,13846.03161003117,True,Engineering,,2,132972,42.065452760372544,Contract
2341,Name_2341,2020-10-14,,,True,Engineering,3.3698590586305737,4,31293,5820.024622809685,Permanent
2342,Name_2342,2020-06-09,120.0,4945.311370984081,True,HR,,2,106487,5263.962255349214,Permanent
2343,Name_2343,2020-09-28,764.0,28528.09478044476,True,Finance,1.1109951532124946,2,106119,1638.8894678846532,Permanent
2344,Name_2344,2020-02-07,604.0,1666.6153770827455,True,Sales,4.395466451791947,0,113118,3393.2658971386786,Contract
2345,Name_2345,2020-08-13,255.0,21183.016582886892,False,Finance,3.3716054971580425,2,120581,9392.205672250595,Permanent
2346,Name_2346,2020-05-21,765.0,4595.816815948419,False,Engineering,2.494593551283369,1,84159,6489.9358870429,Intern
2347,Name_2347,2020-10-18,863.0,,True,HR,1.0544669606372614,4,51318,8629.995960166427,Contract
2348,Name_2348,2020-05-30,799.0,,True,Sales,1.7070482829112903,0,53313,8383.115692062564,Contract
2349,Name_2349,2020-04-23,308.0,41925.64576982967,True,Engineering,2.871652491436796,0,72924,9206.594555083575,Permanent
2350,Name_2350,2020-08-24,58.0,11277.210702989729,False,HR,0.7765629695233423,4,108842,415.40694395899027,Contract
2351,Name_2351,2020-03-06,68.0,17087.126807537687,False,Engineering,2.4087203994909445,1,110918,2624.708662146156,Permanent
2352,Name_2352,2020-12-26,,43632.351833713205,True,HR,2.044871970690112,2,57161,4155.730434646756,Contract
2353,Name_2353,2020-12-06,387.0,37567.03700527805,False,Finance,2.3834367071380913,2,146965,6400.976565862413,Permanent
2354,Name_2354,2020-09-14,85.0,11732.879720460865,False,Engineering,,1,89073,,Permanent
2355,Name_2355,2020-09-05,785.0,4523.071514217307,True,Finance,0.5324854352251429,3,69041,2461.0616563235353,Permanent
2356,Name_2356,2020-11-26,226.0,36068.01506591163,True,Finance,,4,137669,1928.039454537702,Permanent
2357,Name_2357,2020-11-18,592.0,20144.424983717356,False,HR,4.896838668623843,1,57250,4374.117744686682,Permanent
2358,Name_2358,2020-06-28,625.0,38537.91995679284,False,Sales,2.1308232895590913,2,38357,2506.193597607007,Intern
2359,Name_2359,2020-07-08,183.0,,False,Finance,3.9449772682541866,4,102952,9651.118511261362,Intern
2360,Name_2360,2020-06-02,791.0,17954.118235641545,False,Engineering,3.2789571346153847,4,73689,9654.591887153078,Permanent
2361,Name_2361,2020-07-14,321.0,23109.06500240743,False,Engineering,0.5845842730919448,2,64459,1133.5271926563817,Intern
2362,Name_2362,2020-11-06,908.0,,True,HR,1.483393286673489,1,139118,7050.937976499609,Permanent
2363,Name_2363,2020-09-18,317.0,45208.79404047833,False,Finance,1.5682570432226024,3,84544,2282.2793597382006,Permanent
2364,Name_2364,2020-05-22,565.0,3438.592632840201,True,,2.9788721742961193,4,75298,7174.321375634321,Intern
2365,Name_2365,2020-12-07,398.0,26681.4655201208,True,Sales,2.89988356157235,4,97951,7671.066479855473,Intern
2366,Name_2366,2020-11-11,708.0,2608.9360251100024,False,Engineering,4.6175434685137775,4,95489,481.6691111389737,Permanent
2367,Name_2367,2020-04-10,898.0,23952.06770619358,True,HR,3.95018156988137,1,53226,,Intern
2368,Name_2368,2020-08-31,292.0,44378.858625748115,False,Finance,4.284238323014868,4,38818,8967.969878161279,Contract
2369,Name_2369,2020-01-12,292.0,18717.923054595172,True,Engineering,4.456143068055047,2,32305,2163.024036311376,Intern
2370,Name_2370,2020-08-26,484.0,46690.070632951516,False,HR,4.006383362774902,2,87186,1155.6766570864486,Permanent
2371,Name_2371,2020-02-18,898.0,31899.81511087986,True,Sales,,0,139902,5668.245381649123,Contract
2372,Name_2372,2020-02-11,446.0,46773.61184585731,False,Engineering,1.0750648566725003,4,118270,5174.59251153771,Intern
2373,Name_2373,2020-06-14,802.0,38101.16464521347,False,HR,2.858836690105235,3,129435,,Intern
2374,Name_2374,2020-03-22,691.0,6068.323165789352,True,Sales,3.4478415822665935,0,83107,4510.858975253934,Intern
2375,Name_2375,2020-10-17,982.0,12326.417010571176,True,HR,1.932839844815829,4,129948,4135.495182639473,Intern
2376,Name_2376,2020-06-06,891.0,20314.3522745918,True,Engineering,4.241693249822552,4,97830,,Intern
2377,Name_2377,2020-08-03,411.0,9335.237218591725,False,Finance,,1,111121,774.2798204776092,Permanent
2378,Name_2378,2020-06-06,507.0,25250.668634056365,True,HR,2.84697863068676,1,124385,570.4333928954575,Intern
2379,Name_2379,2020-05-13,733.0,24097.03962937304,True,Finance,2.2829603110810917,2,84414,5049.177991381999,Contract
2380,Name_2380,2020-03-07,785.0,47856.70070334168,False,Engineering,4.214435584712589,0,98753,890.3157499810366,Intern
2381,Name_2381,2020-12-01,889.0,22252.66626190291,False,Sales,0.1213477349469333,0,133500,9391.314300019843,Intern
2382,Name_2382,2020-01-07,243.0,39495.71341011189,True,,0.6450630791712403,0,97621,6542.412475676869,Permanent
2383,Name_2383,2020-01-14,419.0,47153.616697722515,True,Sales,4.228288295031339,2,42679,,Permanent
2384,Name_2384,2020-03-13,,43972.45271772529,False,Finance,3.6601429282399622,3,42879,,Contract
2385,Name_2385,2020-06-11,959.0,11224.713601067999,False,Finance,2.08068349102163,3,36803,,Permanent
2386,Name_2386,2020-03-06,153.0,25305.46481842367,False,Sales,4.444259288622025,3,125675,1338.4619624558147,Contract
2387,Name_2387,2020-12-12,815.0,18039.24933250036,True,Engineering,1.7572914382269356,0,122953,,Intern
2388,Name_2388,2020-05-09,423.0,20593.07606172356,True,Finance,3.169226789334587,4,121042,5682.088349673498,Permanent
2389,Name_2389,2020-07-24,272.0,18679.534486041808,False,Engineering,,0,34216,,Intern
2390,Name_2390,2020-10-02,935.0,41491.6012985752,False,,0.9216594630711811,4,145024,9171.281764850315,Intern
2391,Name_2391,2020-09-12,646.0,23154.813700999926,False,Engineering,1.42425868082029,1,127945,9952.429655676842,Permanent
2392,Name_2392,2020-09-22,824.0,26661.02227998972,True,Finance,4.580034613480429,2,142401,,Permanent
2393,Name_2393,2020-01-25,519.0,49139.92049530666,True,Sales,0.9170742689670852,3,40923,7590.988193524295,Permanent
2394,Name_2394,2020-10-07,127.0,3938.9843373843055,True,Engineering,0.8678731092381226,0,80411,1153.3582623635841,Intern
2395,Name_2395,2020-09-09,372.0,24909.924349746692,True,Engineering,2.3980773686693704,0,88402,5746.22944653564,Permanent
2396,Name_2396,2020-11-05,567.0,38929.02364035969,False,HR,0.46098684118920485,1,86331,2284.83547990047,Contract
2397,Name_2397,2020-10-15,637.0,8406.9359512231,False,Finance,4.473130944921867,4,49832,,Contract
2398,Name_2398,2020-06-12,158.0,30965.04813612392,True,HR,0.5007456915623554,3,78878,8758.069888513412,Permanent
2399,Name_2399,2020-04-04,570.0,12733.774197188872,False,Engineering,3.0827873842039724,2,130720,5953.979186753947,Contract
2400,Name_2400,2020-09-26,569.0,43502.80154800381,False,Finance,1.6989092822265905,4,52315,1760.1659958562054,Permanent
2401,Name_2401,2020-11-16,651.0,17027.883604603885,True,Sales,4.021364427355169,4,94552,,Intern
2402,Name_2402,2020-04-19,,17124.07802814457,False,,2.9490537288376926,3,136549,,Contract
2403,Name_2403,2020-12-01,926.0,30311.500047376783,True,Sales,1.9415307053971909,2,55728,,Contract
2404,Name_2404,2020-11-05,,9994.582497875526,True,Engineering,4.9193649227240535,3,34376,7179.432215942749,Contract
2405,Name_2405,2020-08-25,210.0,14959.54330624999,True,Engineering,0.3311549423276533,3,109183,4163.320021760819,Contract
2406,Name_2406,2020-01-25,446.0,21414.960655851162,False,Sales,2.8889315161533835,0,140840,77.38984091421042,Contract
2407,Name_2407,2020-05-20,585.0,18328.255293865408,True,HR,4.947841557720224,2,69932,3641.7164095776034,Intern
2408,Name_2408,2020-04-26,166.0,26718.983682273538,False,HR,3.4547632160650856,4,94377,4136.261724309047,Contract
2409,Name_2409,2020-01-25,459.0,30382.367059379347,False,Finance,3.698848158210965,3,113726,3669.254342243398,Permanent
2410,Name_2410,2020-03-19,,28766.705233758064,True,Finance,0.1604557228974296,1,112506,8310.549065838388,Contract
2411,Name_2411,2020-03-08,356.0,33054.24728760468,True,Sales,0.106815815484812,2,67220,3323.522167547185,Permanent
2412,Name_2412,2020-06-21,303.0,16079.726313783192,True,Engineering,,1,96022,4163.373240685234,Permanent
2413,Name_2413,2020-01-12,232.0,7194.885130596374,True,Engineering,4.95861951088116,4,119474,616.0333929902806,Intern
2414,Name_2414,2020-10-14,326.0,38279.569530122775,True,Finance,,2,97244,,Contract
2415,Name_2415,2020-05-07,883.0,42688.238748903415,False,Sales,1.672544628821309,0,125607,2154.187634510992,Intern
2416,Name_2416,2020-04-05,,13593.30537889918,False,Finance,1.4549090813291443,2,43356,2350.1154679246893,Contract
2417,Name_2417,2020-04-01,633.0,20947.505851742968,False,HR,0.7297937275892213,4,76514,5868.541645673985,Contract
2418,Name_2418,2020-05-20,333.0,25429.89163121421,True,Sales,1.645701495823792,0,66774,,Intern
2419,Name_2419,2020-01-31,714.0,27133.015294893885,True,Sales,1.8507496527363516,4,51011,4101.446791820911,Intern
2420,Name_2420,2020-11-29,966.0,33315.01838329494,False,Sales,3.741414083795168,2,49414,3271.575314571998,Permanent
2421,Name_2421,2020-01-20,28.0,,True,HR,4.331467764598674,4,67070,362.0626981280828,Permanent
2422,Name_2422,2020-05-25,713.0,,False,Sales,3.7336755987069403,2,144577,7873.738699777667,Permanent
2423,Name_2423,2020-11-11,,,False,Finance,3.2323755054778625,0,61859,2612.8746453072704,Intern
2424,Name_2424,2020-06-08,840.0,23946.139815970524,False,HR,3.8295003904439895,2,83532,7688.399783120398,Contract
2425,Name_2425,2020-12-14,867.0,41555.88564289051,True,Engineering,3.6924873957590263,4,56387,,Permanent
2426,Name_2426,2020-02-12,687.0,23109.550350641417,True,Finance,,4,47321,,Intern
2427,Name_2427,2020-09-10,329.0,8305.397689644142,False,Finance,1.6792570123067891,4,101775,4982.1160973672495,Permanent
2428,Name_2428,2020-05-09,722.0,49266.65840529202,True,Finance,1.4139035843879977,1,62267,9060.580383484761,Contract
2429,Name_2429,2020-02-29,183.0,44574.9876416389,True,HR,3.3967772975639083,1,130335,2105.910280348234,Intern
2430,Name_2430,2020-05-30,94.0,38794.36802802569,True,Finance,4.796520622226126,1,49255,1539.2013278622308,Intern
2431,Name_2431,2020-10-13,784.0,,False,HR,2.9052735946781505,3,55458,1847.8464022110186,Contract
2432,Name_2432,2020-01-05,648.0,10008.440617575592,False,Sales,4.56263251236133,2,134203,6902.765514376419,Intern
2433,Name_2433,2020-09-22,,47129.14788950656,False,,0.0711468548647376,1,40200,3673.9704320266064,Intern
2434,Name_2434,2020-12-10,352.0,27085.205199339813,False,Sales,3.9723532336800287,4,33636,2560.6082929159547,Intern
2435,Name_2435,2020-05-09,,42765.417558986774,False,Finance,4.268013289800398,4,84881,3376.9754322638755,Permanent
2436,Name_2436,2020-09-23,940.0,17762.65528221186,True,HR,3.154969189718479,1,106285,3090.958889341835,Contract
2437,Name_2437,2020-06-26,983.0,17429.12753689406,False,HR,4.670304996808648,1,94775,,Permanent
2438,Name_2438,2020-09-09,264.0,49291.483553027916,True,Sales,2.9495649644064983,4,67689,1333.3353927174596,Contract
2439,Name_2439,2020-02-25,646.0,26569.81937624764,False,Finance,1.2026845126337466,1,99399,5087.213845697296,Intern
2440,Name_2440,2020-03-23,655.0,7894.075769176568,True,Engineering,1.0785861472409715,3,76956,3117.482883169265,Contract
2441,Name_2441,2020-04-08,18.0,11764.059221740663,True,HR,2.779181333463576,3,136556,9326.314851665737,Intern
2442,Name_2442,2020-05-28,742.0,24615.269690243316,False,HR,4.532419652481055,3,68016,4218.164688086614,Intern
2443,Name_2443,2020-11-24,645.0,,True,Finance,0.36183972877538495,0,56712,1000.0948461938119,Contract
2444,Name_2444,2020-06-04,625.0,23664.165283536724,True,HR,3.021952561054555,3,97553,9336.088950835234,Intern
2445,Name_2445,2020-07-08,,21528.10126192625,True,Finance,3.849017364910123,4,57725,9375.001361322067,Permanent
2446,Name_2446,2020-09-19,138.0,39187.477000654864,True,Finance,0.5770103481178457,0,50195,1754.943176713576,Contract
2447,Name_2447,2020-03-20,636.0,18392.156259972846,True,,0.5838484535600647,4,144757,8164.244780842427,Contract
2448,Name_2448,2020-09-08,715.0,,True,Finance,,4,100316,8619.408348732795,Contract
2449,Name_2449,2020-04-06,,,False,Sales,1.3694058677485843,1,118456,3555.9643503696693,Intern
2450,Name_2450,2020-09-16,761.0,29958.34756343861,True,Engineering,0.9915707944684488,2,73631,1595.0051690440837,Permanent
2451,Name_2451,2020-09-16,809.0,5395.265553404477,False,Finance,0.9934708680567261,3,111280,7984.486146818469,Contract
2452,Name_2452,2020-04-12,524.0,36959.33521570512,True,Finance,0.6533451621241793,2,103160,283.06089205158423,Intern
2453,Name_2453,2020-02-09,907.0,49742.9307150366,True,Engineering,3.054270065409762,2,68039,6194.074790826767,Permanent
2454,Name_2454,2020-09-29,254.0,41137.79324982998,True,HR,3.440628017920435,1,56171,3419.750952578625,Intern
2455,Name_2455,2020-04-10,84.0,28229.473495294762,True,Engineering,3.514681134395223,2,145942,5960.267451413723,Intern
2456,Name_2456,2020-12-24,457.0,24752.32651258491,True,HR,2.6617698806930306,3,48897,,Permanent
2457,Name_2457,2020-11-03,531.0,,True,Engineering,4.764531348327833,0,83679,8287.382149058436,Intern
2458,Name_2458,2020-08-08,561.0,46862.73015082549,True,Engineering,4.402663887950329,4,84182,9984.673085270517,Permanent
2459,Name_2459,2020-11-03,,49471.11976410656,True,,4.7881557133314,3,67137,6402.253480404189,Contract
2460,Name_2460,2020-05-03,91.0,20430.42215065972,False,Engineering,1.9439773906358897,1,147864,2234.6407103144684,Contract
2461,Name_2461,2020-08-18,599.0,49554.956264931105,False,Sales,4.388915799775123,0,117387,2761.0232858064496,Permanent
2462,Name_2462,2020-06-26,68.0,8640.386356517743,False,,3.8143734970344187,1,92771,4361.450798631446,Intern
2463,Name_2463,2020-03-03,36.0,13423.93902066355,False,,,3,102961,8484.706241694194,Contract
2464,Name_2464,2020-04-25,764.0,5361.790111960913,True,HR,0.5329662925210965,4,84628,3668.5502625939002,Permanent
2465,Name_2465,2020-07-09,763.0,14315.187307739601,True,Sales,3.4131062494840387,2,112152,6882.699528052112,Permanent
2466,Name_2466,2020-03-02,139.0,38628.940029282545,True,HR,0.6822616206094018,2,96723,450.87755153156996,Intern
2467,Name_2467,2020-09-12,,42793.293550744034,False,HR,1.4688790350055603,1,35423,4300.579750488164,Intern
2468,Name_2468,2020-01-07,892.0,39165.739610026016,False,Engineering,,0,133284,1670.2612540881069,Contract
2469,Name_2469,2020-06-03,679.0,31922.223130217117,False,Sales,3.3994126757423655,4,102535,9384.429523754496,Contract
2470,Name_2470,2020-04-01,565.0,26184.359113609633,True,HR,4.631138285986525,1,100434,7914.354808758642,Contract
2471,Name_2471,2020-01-14,897.0,35726.510171468675,True,Finance,2.966200224244983,4,34805,1387.4074680612503,Intern
2472,Name_2472,2020-08-16,177.0,20150.843914093868,False,Sales,3.357065498360474,1,80000,4018.5134042893656,Contract
2473,Name_2473,2020-03-26,808.0,,True,,1.5500692507548903,0,80802,,Permanent
2474,Name_2474,2020-05-12,812.0,34182.314604862484,True,,3.4364630821426942,3,59767,7465.586815321908,Permanent
2475,Name_2475,2020-07-01,870.0,35192.43022622602,True,HR,2.1889506036503725,2,103641,1913.6552956540643,Contract
2476,Name_2476,2020-03-02,617.0,27260.86366332449,False,HR,4.2846559144188685,4,87289,8043.339791504172,Intern
2477,Name_2477,2020-08-06,136.0,44376.220226347454,True,Sales,1.9622525695073718,4,89215,740.2265203489656,Contract
2478,Name_2478,2020-09-02,,13348.721950273572,False,HR,2.3413601082827844,0,35925,5729.574528840473,Permanent
2479,Name_2479,2020-08-17,639.0,19676.235014691487,False,Sales,2.1629387845512893,4,60873,6082.012083856939,Contract
2480,Name_2480,2020-03-19,341.0,39104.485914206765,True,HR,4.055614171536925,3,143950,3343.3473654373415,Permanent
2481,Name_2481,2020-05-28,558.0,25144.69591033755,True,Finance,4.768495985059527,3,106029,1642.0822286047821,Intern
2482,Name_2482,2020-05-17,4.0,44571.48665778535,True,Engineering,1.63638150491637,0,63459,3238.2919512198314,Permanent
2483,Name_2483,2020-11-09,971.0,17973.566668379764,False,,2.375139503810384,1,142059,4955.117557822604,Contract
2484,Name_2484,2020-03-05,256.0,19097.178272162593,False,Engineering,3.5296313334661784,1,128311,9691.076445200968,Intern
2485,Name_2485,2020-01-13,811.0,44548.05367994464,True,Sales,4.476908110173655,4,143852,4469.418344422405,Intern
2486,Name_2486,2020-07-31,661.0,23754.145688920013,True,HR,2.4685034842301032,4,64850,1893.818369539695,Intern
2487,Name_2487,2020-08-29,805.0,26290.10462592185,False,,0.5444675411336364,0,84049,258.8622878068436,Contract
2488,Name_2488,2020-07-31,242.0,17305.422051448288,False,HR,1.8433569175066078,3,88505,82.29432102526246,Permanent
2489,Name_2489,2020-06-29,786.0,14556.827166775014,False,Sales,2.751809427200565,0,31703,4167.379854177835,Contract
2490,Name_2490,2020-12-03,719.0,33141.48683108121,False,Engineering,2.087623029830163,1,35227,2963.093044717553,Permanent
2491,Name_2491,2020-06-21,414.0,6872.19241551899,False,Finance,0.9327786339403504,3,74339,1150.8193026190804,Intern
2492,Name_2492,2020-06-08,626.0,,True,Engineering,0.18494747671608747,4,38331,1721.754043936221,Permanent
2493,Name_2493,2020-06-12,706.0,39180.95370149029,False,Engineering,3.4370433303994745,1,82584,3499.05986292374,Intern
2494,Name_2494,2020-07-06,342.0,10346.664921584335,False,,4.9636859538857125,2,138698,6866.301550301498,Intern
2495,Name_2495,2020-07-09,681.0,35006.977345403706,True,Engineering,4.596033169483086,1,96194,6095.879516581484,Intern
2496,Name_2496,2020-11-03,378.0,30529.013142996107,False,Sales,,3,124520,799.553307102302,Intern
2497,Name_2497,2020-09-12,593.0,10042.217486095562,False,Engineering,,3,34661,1430.2655366611216,Contract
2498,Name_2498,2020-07-01,665.0,14386.97179646139,True,,1.278638092335966,0,60222,9084.029867181885,Permanent
2499,Name_2499,2020-04-26,652.0,21040.338682957885,False,Finance,,3,109070,710.8125261950637,Contract
2500,Name_2500,2020-10-08,825.0,35262.89402702822,True,Sales,0.30302107699482717,2,131741,1988.7278389438522,Intern
2501,Name_2501,2020-07-14,145.0,32297.44703203329,False,HR,3.5359196365622885,2,93396,3179.4217932087367,Permanent
2502,Name_2502,2020-02-03,,,False,HR,4.849361695121343,3,81900,2301.1906776430023,Permanent
2503,Name_2503,2020-02-21,121.0,,True,HR,4.303986536089296,4,54977,2908.383369845502,Permanent
2504,Name_2504,2020-04-21,251.0,38138.94924070213,False,Finance,2.672204373858187,3,128091,7277.404240384867,Contract
2505,Name_2505,2020-09-08,854.0,31275.098549050537,False,Finance,3.943701096563883,4,103050,950.1314068713118,Permanent
2506,Name_2506,2020-03-22,898.0,39562.514085856434,True,Engineering,4.719494049740823,3,144533,3522.334011815843,Permanent
2507,Name_2507,2020-08-19,310.0,17378.90536418125,False,Engineering,1.080087889696077,1,134831,6117.292904814978,Permanent
2508,Name_2508,2020-08-14,,44181.22688780767,False,HR,3.9662925648868903,3,30851,488.40952702283505,Permanent
2509,Name_2509,2020-08-20,474.0,31130.594204295096,False,Engineering,1.349234789844267,1,131012,442.9467740675919,Intern
2510,Name_2510,2020-08-08,569.0,41295.8121768091,False,,4.3847371096983325,4,33868,4985.674876872109,Permanent
2511,Name_2511,2020-02-11,491.0,27767.676134723915,False,,0.4917725284507274,3,41370,,Intern
2512,Name_2512,2020-01-21,574.0,11703.474004445337,True,HR,0.8910920943492073,4,135813,4447.68449088959,Permanent
2513,Name_2513,2020-02-11,346.0,27578.096305237123,False,Sales,3.603082317359009,2,104070,4066.446601333212,Permanent
2514,Name_2514,2020-04-22,819.0,19184.471525052817,False,HR,0.8738875193162449,0,45683,101.57793471438525,Contract
2515,Name_2515,2020-04-14,486.0,35177.45276581763,True,Finance,,4,97322,7327.113825115246,Contract
2516,Name_2516,2020-07-10,472.0,24313.895795002052,True,HR,2.77733438699436,1,147591,,Contract
2517,Name_2517,2020-01-17,381.0,41969.527441456696,True,Sales,,0,108399,6984.9364991375105,Permanent
2518,Name_2518,2020-04-29,279.0,34225.55310377392,True,Engineering,1.3423371263731454,3,137277,3485.0626013711562,Intern
2519,Name_2519,2020-05-08,71.0,,False,HR,4.205690913527425,1,33748,449.88522374992067,Contract
2520,Name_2520,2020-05-09,520.0,11640.611341062184,False,Finance,4.039766982729873,0,134950,3279.0071080218363,Contract
2521,Name_2521,2020-02-29,,49228.23855807323,False,Finance,2.8955270047966772,0,118629,,Permanent
2522,Name_2522,2020-02-17,932.0,42242.08525430295,False,HR,3.2328137684363507,4,129642,7683.386545405332,Contract
2523,Name_2523,2020-01-29,93.0,39661.23934347404,False,Engineering,0.20220593305954104,3,68074,6355.441014104351,Permanent
2524,Name_2524,2020-04-06,372.0,17180.546032841346,False,Engineering,1.8356777915185662,3,132100,,Intern
2525,Name_2525,2020-01-10,,27245.950989514364,False,,1.3169746555917627,3,82022,,Permanent
2526,Name_2526,2020-08-29,436.0,7718.056215642104,True,Finance,0.750019303637362,4,60122,9652.481791410357,Intern
2527,Name_2527,2020-11-09,335.0,27385.322856472594,False,Sales,1.9482966457849078,4,112611,2269.104971822893,Intern
2528,Name_2528,2020-08-19,663.0,8148.573077681076,True,Engineering,,3,66646,1700.9908014685138,Permanent
2529,Name_2529,2020-10-03,491.0,28098.85435549046,True,HR,3.644458390648635,0,33916,,Permanent
2530,Name_2530,2020-10-10,916.0,32787.37212759037,True,Finance,2.9904817023837666,3,63426,9720.551775380132,Intern
2531,Name_2531,2020-07-21,867.0,20119.602395245216,False,Finance,4.565500344010097,4,87527,649.5362094613965,Contract
2532,Name_2532,2020-09-03,39.0,25428.699038233368,False,Finance,0.7270379152791945,3,125907,7734.452950513395,Permanent
2533,Name_2533,2020-10-16,358.0,43907.01599605471,True,Finance,,4,51803,1052.8650320634235,Permanent
2534,Name_2534,2020-09-20,573.0,6319.594090437659,False,Engineering,2.6730389374556434,3,68701,7732.914446850217,Permanent
2535,Name_2535,2020-08-01,,39794.91175698299,False,,,0,113623,2770.2404915813195,Intern
2536,Name_2536,2020-07-18,965.0,9366.972998813624,True,Engineering,3.938594715674828,0,83583,,Contract
2537,Name_2537,2020-03-19,580.0,2798.6911574267915,True,Sales,,4,106980,490.0059883185448,Permanent
2538,Name_2538,2020-12-08,397.0,10093.155534507341,False,Sales,,4,117480,3345.954136901755,Permanent
2539,Name_2539,2020-12-09,756.0,38487.116308553996,True,HR,1.812479893620872,1,63170,4646.244830447567,Contract
2540,Name_2540,2020-06-21,876.0,20851.17759350614,True,Finance,1.8748691807438127,2,87316,206.7506773211125,Intern
2541,Name_2541,2020-03-09,169.0,43753.50532546292,True,HR,2.155668391253279,1,111357,1808.4834623097456,Permanent
2542,Name_2542,2020-03-27,689.0,26710.669517931026,False,Engineering,0.08016172213015094,4,103963,1687.9812951280949,Permanent
2543,Name_2543,2020-04-10,,2090.267244390217,False,HR,0.41772893608102324,4,63373,4814.017122429026,Intern
2544,Name_2544,2020-01-08,,36118.96687049441,True,,2.5252401000561853,3,120334,1331.7301152442308,Permanent
2545,Name_2545,2020-11-28,259.0,6401.412527340402,True,Finance,0.7506113260990205,1,59587,9771.699820708329,Intern
2546,Name_2546,2020-07-18,583.0,39679.602039634294,False,Engineering,3.8938130417349908,2,83162,8869.298075015411,Contract
2547,Name_2547,2020-03-27,983.0,,False,Engineering,1.3724258700226288,1,63390,2243.3627978782188,Contract
2548,Name_2548,2020-02-12,458.0,17926.872904470158,False,Finance,0.48949818674662027,0,90678,2342.100007971929,Intern
2549,Name_2549,2020-04-18,528.0,38302.300051642655,False,Engineering,1.176049629517249,0,80985,9474.2749126373,Intern
2550,Name_2550,2020-05-31,881.0,47757.33651634466,False,,1.7854911507789406,1,122221,2995.442334099956,Intern
2551,Name_2551,2020-01-17,,19200.263581689884,False,Finance,0.17658304297441807,1,88596,4232.889090331967,Contract
2552,Name_2552,2020-05-12,56.0,41640.61078974785,True,Finance,0.7083776219316451,4,54814,7014.793718967122,Contract
2553,Name_2553,2020-05-27,217.0,10348.821008316098,True,Finance,1.6192337723875982,3,101381,3440.3661304307907,Permanent
2554,Name_2554,2020-10-03,618.0,40551.80873992206,True,Sales,1.5524023690488202,0,35708,9024.567839275513,Intern
2555,Name_2555,2020-08-19,815.0,33217.2089035563,False,Engineering,4.0019334827991955,2,53085,5890.362298100219,Intern
2556,Name_2556,2020-11-09,939.0,10444.431853406053,True,Sales,4.216277376563266,3,53283,5672.3584103434,Permanent
