ID,Name,Date,Balance,Rating,Active
1720,Name_1720,2025-09-16,6602.21,1.07,False
1721,Name_1721,2025-09-17,15608.43,2.58,True
1722,Name_1722,2025-09-18,41268.64,3.23,True
1723,Name_1723,2025-09-19,7596.75,1.86,False
1724,Name_1724,2025-09-20,37389.35,null,True
1725,Name_1725,2025-09-21,15154.62,null,False
1726,null,2025-09-22,44289.78,3.55,False
1727,Name_1727,2025-09-23,21988.1,3.56,False
1728,Name_1728,2025-09-24,9414.44,2.43,True
1729,Name_1729,2025-09-25,49306.38,1.95,null
1730,Name_1730,2025-09-26,null,1.88,null
1731,Name_1731,2025-09-27,28813.37,1.16,False
1732,Name_1732,2025-09-28,28895.04,null,null
1733,Name_1733,2025-09-29,19267.86,4.27,True
1734,Name_1734,2025-09-30,47622.94,1.01,True
1735,Name_1735,2025-10-01,42349.85,1.18,False
1736,Name_1736,2025-10-02,41661.16,1.51,False
1737,Name_1737,2025-10-03,48733.44,2.68,null
1738,Name_1738,2025-10-04,23398.36,2.33,False
1739,Name_1739,2025-10-05,5762.1,null,True
1740,Name_1740,2025-10-06,38507.34,1.44,null
1741,Name_1741,2025-10-07,null,4.76,True
1742,Name_1742,2025-10-08,10326.91,4.65,True
1743,Name_1743,2025-10-09,24679.12,4.09,True
1744,null,2025-10-10,46360.23,2.01,False
1745,Name_1745,2025-10-11,9396.49,2.29,False
1746,Name_1746,2025-10-12,42586.24,3.66,False
1747,null,null,21492.04,2.17,False
1748,Name_1748,null,7703.3,3.12,False
1749,Name_1749,2025-10-15,42570.73,null,False
1750,Name_1750,2025-10-16,48511.4,3.08,False
1751,Name_1751,2025-10-17,null,null,True
1752,Name_1752,2025-10-18,15873.27,2.39,True
1753,null,2025-10-19,20136.75,4.11,True
1754,Name_1754,2025-10-20,40892.39,3.96,False
1755,Name_1755,2025-10-21,1510.44,null,False
1756,Name_1756,2025-10-22,null,2.5,True
1757,Name_1757,2025-10-23,35589.09,4.1,True
1758,Name_1758,2025-10-24,20876.33,4.83,False
1759,Name_1759,2025-10-25,null,3.76,False
1760,Name_1760,2025-10-26,43741.86,2.63,True
1761,Name_1761,2025-10-27,45949.36,4.19,True
1762,Name_1762,2025-10-28,47451.32,3.44,False
1763,null,2025-10-29,14354.98,4.51,False
1764,Name_1764,2025-10-30,45713.12,3.85,False
1765,Name_1765,2025-10-31,37111.31,4.08,False
1766,Name_1766,2025-11-01,8556.52,3.67,True
1767,Name_1767,2025-11-02,30903.23,1.37,False
1768,Name_1768,null,2290.41,null,True
1769,Name_1769,null,35710.53,1.23,True
1770,Name_1770,null,36944.81,null,False
1771,Name_1771,null,39677.59,3.87,False
1772,Name_1772,2025-11-07,9453.73,2.69,True
1773,Name_1773,2025-11-08,31784.25,1.01,True
1774,Name_1774,2025-11-09,9763.98,2.48,True
1775,Name_1775,2025-11-10,null,1.27,null
1776,Name_1776,2025-11-11,34075.52,4.12,null
1777,Name_1777,2025-11-12,5670.97,4.14,False
1778,Name_1778,2025-11-13,10164.58,null,True
1779,Name_1779,2025-11-14,33509.54,1.12,True
1780,Name_1780,2025-11-15,null,1.13,null
1781,null,2025-11-16,37078.59,null,False
1782,Name_1782,2025-11-17,14758.65,1.49,True
1783,Name_1783,2025-11-18,33237.96,3.68,False
1784,Name_1784,2025-11-19,9671.05,4.18,False
1785,Name_1785,2025-11-20,27641.8,2.79,True
1786,Name_1786,2025-11-21,47932.18,3.19,True
1787,Name_1787,2025-11-22,31782.89,1.91,True
1788,Name_1788,2025-11-23,3449.69,4.69,True
1789,null,2025-11-24,49449.34,2.21,True
1790,Name_1790,2025-11-25,8686.45,null,False
1791,Name_1791,2025-11-26,36185.39,3.1,True
1792,Name_1792,null,27093.97,null,True
1793,Name_1793,2025-11-28,15423.67,null,False
1794,Name_1794,2025-11-29,9688.21,3.06,False
1795,null,2025-11-30,9707.42,1.59,False
1796,null,2025-12-01,43061.58,1.27,False
1797,Name_1797,2025-12-02,null,1.55,True
1798,null,2025-12-03,23792.13,1.55,True
1799,null,2025-12-04,6077.45,null,True
1800,null,2025-12-05,44324.09,4.33,False
1801,Name_1801,2025-12-06,24863.81,1.23,True
1802,Name_1802,2025-12-07,22499.36,1.51,False
1803,Name_1803,2025-12-08,20960.49,2.21,True
1804,Name_1804,2025-12-09,18885.69,3.21,False
1805,Name_1805,2025-12-10,26774.26,4.05,True
1806,Name_1806,2025-12-11,30622.52,4.68,null
1807,Name_1807,2025-12-12,null,2.65,False
1808,Name_1808,null,44935.76,1.42,null
1809,Name_1809,null,16565.4,1.85,False
1810,null,2025-12-15,29337.28,2.15,False
1811,Name_1811,2025-12-16,null,4.14,True
1812,Name_1812,2025-12-17,37914.15,3.75,True
1813,Name_1813,2025-12-18,6003.93,1.84,False
1814,null,2025-12-19,null,4.35,True
1815,null,2025-12-20,40258.87,null,False
1816,Name_1816,2025-12-21,9976.68,4.53,False
1817,Name_1817,2025-12-22,null,2.1,False
1818,Name_1818,2025-12-23,48541.93,1.53,null
1819,Name_1819,2025-12-24,26621.64,1.42,False
1820,Name_1820,2025-12-25,10182.43,2.6,True
1821,Name_1821,2025-12-26,null,2.72,True
1822,Name_1822,2025-12-27,41349.45,4.47,False
1823,Name_1823,2025-12-28,18231.38,null,False
1824,Name_1824,2025-12-29,null,3.51,True
1825,Name_1825,2025-12-30,39090.15,4.15,True
1826,Name_1826,2025-12-31,25557.96,2.08,False
1827,null,2026-01-01,39377.46,2.07,True
1828,Name_1828,2026-01-02,16528.25,3.68,null
1829,Name_1829,2026-01-03,26291.82,3.9,True
1830,Name_1830,null,34641.35,4.84,False
1831,Name_1831,2026-01-05,9235.58,4.4,True
1832,Name_1832,2026-01-06,14407.48,4.29,True
1833,Name_1833,2026-01-07,32949.79,3.77,False
1834,Name_1834,2026-01-08,33112.65,1.47,True
1835,Name_1835,2026-01-09,25171.83,4.24,True
1836,Name_1836,2026-01-10,39983.68,4.74,False
1837,Name_1837,2026-01-11,24620.69,2.56,True
1838,Name_1838,2026-01-12,44184.79,2.25,null
1839,Name_1839,null,37059.27,3.09,True
1840,Name_1840,2026-01-14,16420.05,4.83,True
1841,Name_1841,null,20367.45,1.2,True
1842,Name_1842,2026-01-16,33716.65,3.84,True
1843,Name_1843,2026-01-17,44828.18,4.26,False
1844,Name_1844,2026-01-18,9756.73,4.15,null
1845,Name_1845,2026-01-19,26218.51,3.27,False
1846,Name_1846,null,6820.44,4.68,True
1847,Name_1847,2026-01-21,14693.3,1.54,False
1848,Name_1848,2026-01-22,34613.09,1.98,False
1849,Name_1849,2026-01-23,null,2.23,null
1850,Name_1850,2026-01-24,33455.57,1.03,False
1851,Name_1851,2026-01-25,null,2.48,True
1852,Name_1852,2026-01-26,null,null,True
1853,Name_1853,2026-01-27,11614.98,3.9,False
1854,Name_1854,2026-01-28,37696.0,2.66,False
1855,Name_1855,2026-01-29,46392.15,3.82,False
1856,Name_1856,2026-01-30,5477.1,2.17,False
1857,Name_1857,2026-01-31,21287.16,null,False
1858,Name_1858,2026-02-01,46051.08,1.53,True
1859,Name_1859,2026-02-02,10936.59,1.81,null
1860,Name_1860,2026-02-03,46754.27,1.46,False
1861,Name_1861,2026-02-04,26832.41,null,False
1862,Name_1862,null,5894.76,3.32,False
1863,Name_1863,2026-02-06,23043.99,2.03,null
1864,Name_1864,2026-02-07,16986.8,2.37,False
1865,Name_1865,2026-02-08,14828.0,1.21,True
1866,Name_1866,2026-02-09,27532.3,4.57,True
1867,null,null,24696.04,1.55,False
1868,Name_1868,null,24616.39,null,True
1869,Name_1869,2026-02-12,5318.94,2.52,True
1870,Name_1870,2026-02-13,40313.59,4.09,False
1871,Name_1871,2026-02-14,24590.53,2.93,False
1872,Name_1872,2026-02-15,41224.39,2.53,True
1873,Name_1873,2026-02-16,41405.14,null,False
1874,Name_1874,2026-02-17,null,3.39,True
1875,Name_1875,2026-02-18,1212.97,null,True
1876,Name_1876,2026-02-19,null,2.25,False
1877,Name_1877,2026-02-20,38274.04,4.91,True
1878,Name_1878,2026-02-21,6255.35,2.93,True
1879,Name_1879,2026-02-22,35384.62,null,True
1880,Name_1880,2026-02-23,1981.14,1.6,True
1881,Name_1881,2026-02-24,2360.19,4.36,True
1882,Name_1882,2026-02-25,26765.34,1.53,False
1883,Name_1883,2026-02-26,5705.83,null,False
1884,Name_1884,null,48252.49,2.76,null
1885,Name_1885,2026-02-28,44797.73,2.75,null
1886,Name_1886,2026-03-01,32840.79,4.93,null
1887,null,2026-03-02,4121.74,1.51,False
1888,Name_1888,2026-03-03,16916.93,2.94,False
1889,Name_1889,2026-03-04,19214.43,1.8,null
1890,Name_1890,2026-03-05,24563.11,3.81,False
1891,null,2026-03-06,9276.24,2.57,False
1892,Name_1892,null,null,3.59,True
1893,Name_1893,2026-03-08,22352.76,2.35,null
1894,Name_1894,2026-03-09,47417.55,3.26,False
1895,Name_1895,2026-03-10,46873.57,2.88,True
1896,Name_1896,2026-03-11,28708.22,2.5,False
1897,Name_1897,null,null,3.15,True
1898,Name_1898,2026-03-13,null,2.54,False
1899,Name_1899,2026-03-14,11942.84,null,True
1900,Name_1900,2026-03-15,null,2.98,True
1901,Name_1901,null,35259.13,4.61,True
1902,null,2026-03-17,10282.08,1.89,False
1903,Name_1903,2026-03-18,28940.3,1.45,False
1904,null,2026-03-19,46803.3,2.52,True
1905,Name_1905,2026-03-20,17913.38,1.73,True
1906,Name_1906,2026-03-21,10105.2,2.57,True
1907,Name_1907,2026-03-22,47159.24,1.83,True
1908,Name_1908,2026-03-23,23602.0,4.47,True
1909,Name_1909,2026-03-24,21444.86,3.27,False
1910,Name_1910,null,14110.79,2.99,True
1911,Name_1911,2026-03-26,44687.68,4.15,True
1912,Name_1912,2026-03-27,42435.22,null,True
1913,Name_1913,2026-03-28,20746.53,4.43,False
1914,Name_1914,2026-03-29,null,2.93,False
1915,Name_1915,2026-03-30,22885.92,1.55,False
1916,Name_1916,2026-03-31,9862.04,4.28,False
1917,Name_1917,2026-04-01,7993.97,2.84,True
1918,Name_1918,2026-04-02,20261.59,3.42,True
1919,Name_1919,2026-04-03,5854.77,4.57,True
1920,Name_1920,2026-04-04,47915.76,4.56,False
1921,Name_1921,2026-04-05,3329.42,4.57,True
1922,null,2026-04-06,20667.11,2.67,False
1923,Name_1923,null,8972.43,4.0,null
1924,Name_1924,2026-04-08,null,1.93,False
1925,Name_1925,2026-04-09,4861.76,null,True
1926,null,2026-04-10,27793.47,2.37,False
1927,Name_1927,null,null,null,True
1928,Name_1928,null,47552.93,4.57,False
1929,Name_1929,2026-04-13,35227.85,4.22,True
1930,null,2026-04-14,5875.1,null,False
1931,Name_1931,2026-04-15,5337.51,2.45,null
1932,Name_1932,2026-04-16,36848.3,1.6,False
1933,Name_1933,null,null,4.64,False
1934,Name_1934,2026-04-18,22914.73,2.97,False
1935,Name_1935,2026-04-19,48854.43,null,False
1936,Name_1936,2026-04-20,41175.43,3.93,False
1937,Name_1937,2026-04-21,42483.07,4.5,True
1938,Name_1938,2026-04-22,null,null,True
1939,Name_1939,null,31357.72,4.25,True
1940,null,2026-04-24,37452.76,1.48,True
1941,null,null,18589.08,4.87,False
1942,Name_1942,2026-04-26,49923.87,1.72,True
1943,Name_1943,2026-04-27,14701.49,1.1,True
1944,Name_1944,2026-04-28,29910.36,3.12,False
1945,Name_1945,2026-04-29,14821.02,3.85,True
1946,Name_1946,2026-04-30,null,3.87,False
1947,Name_1947,2026-05-01,28811.7,2.36,True
1948,Name_1948,2026-05-02,18314.08,4.02,False
1949,Name_1949,2026-05-03,29577.74,4.37,False
1950,Name_1950,2026-05-04,28375.25,3.44,True
1951,null,2026-05-05,27570.58,2.54,True
1952,Name_1952,2026-05-06,7041.75,3.45,False
1953,Name_1953,null,22568.86,4.45,False
1954,Name_1954,2026-05-08,40788.19,4.6,False
1955,Name_1955,2026-05-09,16442.03,1.13,False
1956,Name_1956,2026-05-10,22747.74,1.49,null
1957,Name_1957,2026-05-11,25197.75,1.02,True
1958,Name_1958,2026-05-12,43273.83,2.97,True
1959,Name_1959,2026-05-13,33124.39,2.75,True
1960,Name_1960,2026-05-14,5909.92,3.18,True
1961,Name_1961,2026-05-15,null,3.73,True
1962,Name_1962,2026-05-16,41771.23,2.46,False
1963,Name_1963,2026-05-17,37928.65,1.83,True
1964,Name_1964,2026-05-18,23836.84,2.58,True
1965,Name_1965,2026-05-19,38119.72,1.04,True
1966,Name_1966,2026-05-20,24458.36,4.32,null
1967,Name_1967,2026-05-21,37094.55,2.53,True
1968,Name_1968,2026-05-22,44125.4,3.49,False
1969,Name_1969,2026-05-23,44636.54,2.3,True
1970,null,2026-05-24,23274.35,3.46,False
1971,null,null,43107.79,3.16,True
1972,Name_1972,2026-05-26,5971.41,1.83,null
1973,Name_1973,2026-05-27,5989.15,3.5,True
1974,Name_1974,2026-05-28,27865.08,1.44,False
1975,Name_1975,2026-05-29,32940.39,2.92,True
1976,Name_1976,2026-05-30,8496.7,3.88,False
1977,Name_1977,2026-05-31,24136.82,3.2,False
1978,Name_1978,2026-06-01,5623.77,3.99,True
1979,Name_1979,2026-06-02,30502.87,2.09,null
1980,Name_1980,2026-06-03,42899.61,1.2,True
1981,Name_1981,2026-06-04,37144.31,1.22,False
1982,Name_1982,null,19536.29,2.07,True
1983,Name_1983,2026-06-06,49695.9,2.63,True
1984,Name_1984,2026-06-07,33483.81,3.15,null
1985,Name_1985,2026-06-08,40947.17,4.03,True
1986,null,2026-06-09,33815.17,4.36,True
1987,Name_1987,2026-06-10,49481.4,null,False
1988,Name_1988,2026-06-11,41246.63,2.85,False
1989,Name_1989,2026-06-12,26451.74,2.06,null
1990,Name_1990,2026-06-13,18977.1,2.71,True
1991,Name_1991,2026-06-14,34425.59,2.09,False
1992,Name_1992,2026-06-15,29920.87,3.5,True
1993,Name_1993,2026-06-16,31838.18,4.27,True
1994,Name_1994,null,17807.58,3.07,True
1995,Name_1995,2026-06-18,22007.69,1.18,True
1996,Name_1996,null,28346.73,4.76,True
1997,Name_1997,2026-06-20,42124.89,2.18,True
1998,null,2026-06-21,38382.54,4.66,False
1999,null,2026-06-22,6814.14,4.25,True
2000,Name_2000,2026-06-23,13032.16,2.65,True
2001,Name_2001,2026-06-24,2306.23,1.23,False
2002,Name_2002,null,null,4.79,False
2003,Name_2003,2026-06-26,11994.4,3.64,True
2004,Name_2004,2026-06-27,40166.73,2.0,True
2005,Name_2005,2026-06-28,45332.64,3.13,False
2006,Name_2006,2026-06-29,20196.65,3.54,False
2007,Name_2007,2026-06-30,28596.73,1.91,True
2008,Name_2008,2026-07-01,35596.58,1.37,False
2009,null,2026-07-02,47693.9,null,False
2010,Name_2010,2026-07-03,45733.68,1.19,True
2011,null,2026-07-04,3802.42,1.28,False
2012,null,2026-07-05,13160.13,1.63,True
2013,Name_2013,2026-07-06,3408.08,1.63,False
2014,Name_2014,2026-07-07,null,1.99,True
2015,Name_2015,2026-07-08,35814.17,4.75,null
2016,Name_2016,2026-07-09,16105.89,null,True
2017,Name_2017,null,42838.74,2.69,False
2018,Name_2018,2026-07-11,23187.82,3.26,True
2019,null,2026-07-12,49920.69,null,True
2020,Name_2020,null,1019.58,null,True
2021,Name_2021,2026-07-14,6365.0,3.13,True
2022,Name_2022,2026-07-15,15787.87,2.81,True
2023,Name_2023,2026-07-16,2249.87,4.77,True
2024,null,2026-07-17,39334.63,3.92,True
2025,Name_2025,2026-07-18,3585.82,2.35,False
2026,Name_2026,null,null,4.74,null
2027,Name_2027,2026-07-20,3575.85,4.41,True
2028,Name_2028,2026-07-21,13383.64,4.82,null
2029,Name_2029,2026-07-22,42222.56,1.38,True
2030,Name_2030,2026-07-23,47603.67,4.82,True
2031,Name_2031,2026-07-24,null,3.17,True
2032,Name_2032,2026-07-25,48527.01,3.69,True
2033,Name_2033,2026-07-26,31717.17,1.85,True
2034,Name_2034,2026-07-27,21375.92,1.56,True
2035,Name_2035,2026-07-28,40337.27,1.32,False
2036,Name_2036,2026-07-29,15471.1,2.69,False
2037,Name_2037,2026-07-30,14024.02,1.89,True
2038,Name_2038,2026-07-31,33170.84,null,null
2039,Name_2039,2026-08-01,20133.88,4.82,null
2040,Name_2040,2026-08-02,7659.98,3.93,True
2041,Name_2041,2026-08-03,4281.25,3.07,null
2042,Name_2042,2026-08-04,39604.29,3.97,True
2043,Name_2043,2026-08-05,34119.63,3.45,True
2044,Name_2044,2026-08-06,21178.11,1.71,False
2045,Name_2045,2026-08-07,44915.15,3.53,True
2046,Name_2046,null,21131.98,3.72,False
2047,null,2026-08-09,35804.48,1.95,null
2048,Name_2048,2026-08-10,45546.65,2.28,False
2049,Name_2049,2026-08-11,42195.06,2.53,True
2050,null,2026-08-12,null,3.41,True
2051,Name_2051,2026-08-13,34351.18,1.51,False
2052,Name_2052,2026-08-14,21269.62,3.97,null
2053,Name_2053,2026-08-15,32712.66,2.38,True
2054,Name_2054,2026-08-16,13620.07,3.77,True
2055,Name_2055,2026-08-17,22302.36,4.73,False
2056,Name_2056,2026-08-18,11267.74,4.48,False
2057,Name_2057,2026-08-19,2871.06,3.95,null
2058,Name_2058,2026-08-20,29838.45,1.77,False
2059,Name_2059,2026-08-21,43357.04,3.93,True
2060,Name_2060,2026-08-22,2253.34,3.54,False
2061,null,2026-08-23,10605.46,4.09,True
2062,Name_2062,2026-08-24,23549.07,4.48,True
2063,Name_2063,2026-08-25,33628.94,2.25,True
2064,Name_2064,2026-08-26,9390.23,3.58,False
2065,null,2026-08-27,3778.05,2.1,False
2066,Name_2066,2026-08-28,26433.39,2.39,False
2067,Name_2067,2026-08-29,41116.78,3.08,True
2068,Name_2068,2026-08-30,2726.51,2.74,False
2069,Name_2069,2026-08-31,18119.1,3.4,null
2070,Name_2070,2026-09-01,33512.22,4.04,False
2071,Name_2071,2026-09-02,7406.36,null,False
2072,Name_2072,2026-09-03,12561.39,4.88,False
2073,Name_2073,2026-09-04,27239.14,3.95,True
2074,Name_2074,2026-09-05,null,4.94,True
2075,Name_2075,2026-09-06,15079.79,null,False
2076,Name_2076,2026-09-07,24888.84,3.03,False
2077,Name_2077,2026-09-08,20596.61,2.64,False
2078,Name_2078,2026-09-09,44972.44,3.94,True
2079,Name_2079,null,4522.6,3.75,False
2080,Name_2080,2026-09-11,28741.23,null,True
2081,null,2026-09-12,42459.87,3.89,True
2082,null,2026-09-13,49417.76,4.49,False
2083,Name_2083,null,35237.55,1.91,null
2084,Name_2084,2026-09-15,19616.84,3.26,False
2085,Name_2085,null,21179.39,3.41,null
2086,Name_2086,2026-09-17,18232.43,2.17,False
2087,Name_2087,2026-09-18,30577.04,4.95,False
2088,Name_2088,2026-09-19,37230.88,4.14,null
2089,Name_2089,2026-09-20,41153.91,2.29,False
2090,Name_2090,2026-09-21,21413.06,2.43,False
2091,Name_2091,2026-09-22,36118.72,3.87,False
2092,Name_2092,2026-09-23,45894.91,1.05,True
2093,Name_2093,2026-09-24,46120.41,2.86,False
2094,Name_2094,2026-09-25,35497.42,2.37,True
2095,Name_2095,2026-09-26,32208.21,4.42,null
2096,Name_2096,2026-09-27,27044.78,4.17,null
2097,Name_2097,2026-09-28,9976.69,2.33,False
2098,Name_2098,2026-09-29,7057.85,4.46,null
2099,Name_2099,2026-09-30,24799.84,4.65,True
2100,Name_2100,2026-10-01,8812.76,3.21,False
2101,Name_2101,2026-10-02,null,1.64,True
2102,Name_2102,2026-10-03,32639.43,4.08,True
2103,Name_2103,2026-10-04,26755.16,2.28,True
2104,Name_2104,2026-10-05,2784.91,3.11,False
2105,Name_2105,2026-10-06,null,null,False
2106,Name_2106,2026-10-07,6553.72,3.0,True
2107,Name_2107,2026-10-08,null,2.52,True
2108,Name_2108,2026-10-09,49504.25,3.74,False
2109,Name_2109,2026-10-10,17880.26,1.16,False
2110,Name_2110,2026-10-11,15306.7,3.5,True
2111,Name_2111,2026-10-12,3561.07,4.09,False
2112,Name_2112,2026-10-13,32130.7,1.05,True
2113,Name_2113,2026-10-14,32957.35,4.0,True
2114,Name_2114,2026-10-15,9596.99,null,False
2115,Name_2115,2026-10-16,46042.84,3.79,False
2116,Name_2116,null,40224.18,2.82,False
2117,Name_2117,2026-10-18,12285.65,3.21,True
2118,Name_2118,2026-10-19,24806.64,2.35,True
2119,null,2026-10-20,23461.15,1.98,True
2120,Name_2120,2026-10-21,18077.5,null,null
2121,Name_2121,2026-10-22,41064.1,4.46,True
2122,Name_2122,2026-10-23,null,3.44,False
2123,Name_2123,2026-10-24,21350.4,null,True
2124,Name_2124,2026-10-25,21973.53,null,True
2125,Name_2125,2026-10-26,23967.55,4.48,True
2126,Name_2126,2026-10-27,null,3.39,False
2127,Name_2127,2026-10-28,11690.18,null,False
2128,Name_2128,2026-10-29,6043.24,4.65,False
2129,Name_2129,2026-10-30,31272.61,1.47,True
2130,Name_2130,2026-10-31,9517.89,3.07,False
2131,Name_2131,2026-11-01,4671.67,null,True
2132,null,2026-11-02,null,2.89,True
2133,Name_2133,2026-11-03,11762.68,1.66,True
2134,Name_2134,2026-11-04,18699.61,2.49,null
2135,Name_2135,2026-11-05,13725.84,4.95,null
2136,Name_2136,2026-11-06,5539.19,5.0,True
2137,null,2026-11-07,28457.01,3.84,True
2138,Name_2138,2026-11-08,2323.9,null,True
2139,Name_2139,2026-11-09,48352.39,1.18,True
2140,Name_2140,2026-11-10,17725.2,2.1,True
2141,Name_2141,2026-11-11,35062.72,2.48,True
2142,Name_2142,2026-11-12,40707.78,1.05,True
2143,Name_2143,2026-11-13,14676.13,2.51,True
2144,Name_2144,2026-11-14,37688.2,1.37,null
2145,Name_2145,2026-11-15,41788.62,3.07,True
2146,Name_2146,2026-11-16,12824.54,1.02,True
2147,Name_2147,null,49632.24,null,True
2148,Name_2148,null,2013.75,4.47,True
2149,Name_2149,2026-11-19,11633.02,null,True
2150,Name_2150,2026-11-20,39221.02,1.26,True
2151,Name_2151,2026-11-21,10512.42,2.0,False
2152,Name_2152,2026-11-22,35214.73,null,False
2153,Name_2153,2026-11-23,42920.99,null,False
2154,Name_2154,2026-11-24,48001.5,3.34,False
2155,Name_2155,2026-11-25,24238.13,1.0,False
2156,Name_2156,2026-11-26,48584.35,2.89,False
2157,Name_2157,null,21169.49,2.06,True
2158,Name_2158,null,11688.27,2.34,False
2159,Name_2159,2026-11-29,26182.17,3.39,False
2160,Name_2160,2026-11-30,32841.34,4.5,True
2161,Name_2161,2026-12-01,23440.2,1.73,False
2162,Name_2162,2026-12-02,28781.65,4.07,True
2163,Name_2163,2026-12-03,21404.05,1.2,True
2164,Name_2164,2026-12-04,26713.34,null,False
2165,Name_2165,2026-12-05,47677.19,null,null
2166,Name_2166,2026-12-06,25491.73,4.66,True
2167,Name_2167,2026-12-07,13405.8,1.71,False
2168,Name_2168,2026-12-08,38178.58,3.31,False
2169,Name_2169,2026-12-09,17541.64,1.66,True
2170,Name_2170,2026-12-10,40994.15,2.89,null
2171,Name_2171,2026-12-11,3785.26,null,True
2172,null,2026-12-12,17276.72,1.17,False
2173,Name_2173,null,5623.64,4.3,False
2174,Name_2174,2026-12-14,null,4.12,True
2175,Name_2175,2026-12-15,33261.09,2.11,False
2176,Name_2176,2026-12-16,19881.41,3.46,True
2177,Name_2177,null,43702.47,null,True
2178,Name_2178,2026-12-18,null,4.08,True
2179,Name_2179,2026-12-19,15471.82,3.77,False
2180,Name_2180,2026-12-20,36323.56,1.36,False
2181,Name_2181,2026-12-21,31576.82,4.38,True
2182,Name_2182,2026-12-22,40180.14,1.72,False
2183,null,2026-12-23,32535.83,1.7,False
2184,Name_2184,2026-12-24,9183.66,3.93,True
2185,Name_2185,null,33845.19,1.73,null
2186,Name_2186,2026-12-26,20185.91,1.49,False
2187,Name_2187,2026-12-27,23694.01,2.34,False
2188,Name_2188,2026-12-28,46156.66,null,False
2189,Name_2189,2026-12-29,18638.24,1.71,False
2190,Name_2190,2026-12-30,30986.0,2.36,True
2191,Name_2191,2026-12-31,18810.6,2.15,True
2192,Name_2192,2027-01-01,5641.65,2.42,False
2193,Name_2193,2027-01-02,23222.74,3.86,True
2194,Name_2194,2027-01-03,30256.01,2.62,False
2195,Name_2195,2027-01-04,20967.66,4.04,True
2196,Name_2196,2027-01-05,20142.64,3.56,False
2197,Name_2197,2027-01-06,41198.55,2.44,null
2198,Name_2198,2027-01-07,2454.57,null,True
2199,Name_2199,2027-01-08,15483.68,3.81,True
2200,Name_2200,2027-01-09,40776.11,3.14,False
2201,Name_2201,2027-01-10,null,4.47,True
2202,Name_2202,2027-01-11,null,4.73,False
2203,Name_2203,2027-01-12,44550.92,3.87,False
2204,null,2027-01-13,10747.58,4.96,True
2205,Name_2205,null,11849.93,3.39,True
2206,Name_2206,null,null,1.16,True
2207,Name_2207,2027-01-16,45259.63,3.02,True
2208,Name_2208,2027-01-17,11917.48,1.92,True
2209,Name_2209,2027-01-18,3906.89,2.33,True
2210,Name_2210,2027-01-19,5425.88,2.96,True
2211,Name_2211,2027-01-20,13807.66,2.18,True
2212,Name_2212,2027-01-21,38311.0,2.24,False
2213,null,2027-01-22,25989.6,2.61,True
2214,Name_2214,2027-01-23,23323.85,2.15,False
2215,Name_2215,2027-01-24,29622.86,1.68,False
2216,Name_2216,2027-01-25,44620.93,null,False
2217,Name_2217,2027-01-26,null,2.58,True
2218,Name_2218,2027-01-27,35041.48,4.33,True
2219,Name_2219,2027-01-28,46412.75,4.53,True
2220,Name_2220,2027-01-29,11454.15,4.0,False
2221,Name_2221,null,42050.84,null,False
2222,Name_2222,null,35203.21,3.89,True
2223,null,2027-02-01,null,1.62,True
2224,Name_2224,2027-02-02,12348.97,3.64,null
2225,null,2027-02-03,30686.39,2.62,True
2226,Name_2226,2027-02-04,25617.62,3.62,False
2227,Name_2227,2027-02-05,26868.88,4.02,False
2228,Name_2228,null,12364.59,3.25,True
2229,Name_2229,2027-02-07,34075.17,3.57,True
2230,Name_2230,2027-02-08,14054.5,1.85,False
2231,Name_2231,2027-02-09,20082.31,3.37,True
2232,null,2027-02-10,19076.88,2.84,True
2233,Name_2233,2027-02-11,33929.23,2.71,True
2234,Name_2234,2027-02-12,5422.39,2.64,True
2235,Name_2235,2027-02-13,11071.55,2.24,False
2236,Name_2236,2027-02-14,10824.36,2.22,null
2237,Name_2237,2027-02-15,6312.81,3.8,null
2238,Name_2238,2027-02-16,11172.15,3.23,False
2239,null,2027-02-17,30745.95,1.12,False
2240,Name_2240,2027-02-18,36876.24,1.19,True
2241,Name_2241,2027-02-19,33354.87,3.28,False
2242,null,null,24284.22,4.39,True
2243,Name_2243,2027-02-21,3569.29,1.18,True
2244,Name_2244,2027-02-22,47991.34,3.03,True
2245,Name_2245,null,9235.75,4.4,False
2246,Name_2246,2027-02-24,null,1.02,False
2247,null,null,45731.64,2.1,True
2248,Name_2248,2027-02-26,35191.08,4.68,False
2249,Name_2249,2027-02-27,11684.43,1.33,True
2250,Name_2250,2027-02-28,null,3.43,True
2251,null,2027-03-01,2480.09,3.03,False
2252,Name_2252,2027-03-02,null,1.61,null
2253,Name_2253,2027-03-03,31036.66,1.17,True
2254,Name_2254,2027-03-04,36549.53,3.01,False
2255,Name_2255,2027-03-05,1538.82,3.94,False
2256,Name_2256,2027-03-06,null,1.71,True
2257,Name_2257,2027-03-07,37196.84,3.77,True
2258,Name_2258,2027-03-08,7903.44,3.19,False
2259,Name_2259,2027-03-09,18033.7,2.43,null
2260,Name_2260,2027-03-10,32287.72,3.66,False
2261,Name_2261,2027-03-11,25294.05,1.77,True
2262,Name_2262,2027-03-12,6639.62,2.83,True
2263,Name_2263,2027-03-13,5279.92,3.2,False
2264,Name_2264,null,null,2.83,False
2265,Name_2265,2027-03-15,8642.39,2.59,False
2266,Name_2266,2027-03-16,9432.54,3.96,False
